store_id,amount
370,2006285.714285716
371,3960085.714285714
372,4618565.714285714
373,827757.1428571433
374,975571.6571428567
375,966999.9999999997
377,1722000.0
378,309228.57142857154
379,1008142.8571428568
380,348634.2857142857
381,2048371.4285714296
382,5183668.571428573
383,3326717.142857142
384,4618285.714285713
385,3268387.999999999
386,1270714.285714285
387,1673800.0
388,2547728.571428572
389,9169371.714285716
390,6994485.942857147
391,3343157.1428571437
392,900057.1428571424
393,1081106.0571428568
394,1063426.5714285716
395,1115168.5714285711
396,1172342.8571428563
397,1016142.8571428569
398,4716685.71428571
399,602742.8571428573
400,6790587.285714279
401,1910114.285714286
402,525020.0000000005
404,1282828.5714285711
405,1565771.428571429
406,7188691.428571429
407,18051054.285714276
408,1781491.4285714272
409,3609714.8571428563
410,34350085.71428573
411,1418277.1428571423
412,113942.85714285716
413,2638537.1428571427
414,6164200.000000001
415,2793098.571428572
416,7185108.571428573
417,2846329.5999999978
418,3642605.7142857118
419,5561405.714285715
421,929485.7142857143
422,3265657.1428571437
423,562057.1428571431
425,6487241.428571428
426,1691800.0857142857
427,791599.9999999995
429,4475614.285714285
430,6090024.285714287
431,968371.4285714289
433,2376103.999999999
434,716828.5714285717
435,1595537.1428571437
436,2262677.142857141
437,388942.85714285733
438,4294149.142857143
439,392000.0000000001
440,1172219.9999999998
441,369028.5714285716
442,4920624.285714287
443,173705.71428571438
444,1620257.1428571434
445,502942.85714285675
446,3713888.571428569
447,1942198.571428571
448,820155.9999999997
449,8982988.571428575
450,1449957.1428571437
451,15178848.914285712
452,2177147.42857143
454,1498500.0000000005
455,686386.514285714
456,3835225.942857145
458,504328.5714285717
459,2162657.1428571437
460,6753071.628571425
461,3369528.9142857147
462,1079914.2857142845
463,1185029.514285714
464,7015257.142857136
465,315285.7142857143
466,2847800.0000000005
467,5379200.000000002
468,1940142.8571428568
469,19584046.714285716
470,9584454.285714287
471,4051433.7142857164
472,277685.7142857129
473,10813151.42857143
474,1597800.0
475,2454014.2857142864
476,3527492.857142858
477,1995368.57142857
478,544751.4285714284
479,226794.28571428574
480,264485.7142857143
481,7052252.57142857
483,2490428.5714285714
484,687328.5714285714
485,1114842.857142859
486,897828.5714285714
487,639542.8571428573
488,2277668.571428571
490,2283400.0000000005
491,1024874.2857142859
492,4127562.8571428563
493,3475207.9999999986
494,1813857.1428571418
495,1677828.5714285711
496,3119917.142857144
497,751914.2857142857
498,1189437.2571428567
499,5494485.714285716
500,726514.2857142858
501,4113837.142857144
502,1887571.5428571422
503,794185.7142857147
504,2984200.000000001
505,4990457.142857144
506,2820585.714285715
507,2105195.7428571437
508,2240514.2857142854
509,4243554.285714284
510,124872.00000000001
511,2394291.428571429
512,7313519.428571429
513,12419473.714285715
514,285622.8571428566
515,98140.00000000003
516,477371.4285714285
517,2235228.6857142854
518,1456377.942857142
519,1423485.714285714
520,1028399.9999999998
521,1388342.8571428568
522,898320.0000000001
523,1796908.5714285718
524,1608797.1428571418
525,5277685.714285714
526,9638306.02857143
527,2663771.4285714286
528,956797.1428571438
529,5958728.571428573
530,2628571.428571429
531,2222928.5714285714
532,1065714.4
533,2019731.42857143
534,4950714.285714285
535,3446057.2000000007
536,1293905.9999999995
537,1982571.4285714282
538,149523455.77142844
540,2082571.4285714286
541,3528129.8285714304
542,3329621.7714285725
543,560950.0000000002
544,4680185.714285715
545,474302.8571428573
546,3597902.8571428573
547,3378379.999999997
548,2463386.4857142856
549,988378.5714285716
550,8378285.714285715
551,1650428.5714285723
552,665289.3142857138
553,2962782.857142855
554,301485.7142857141
555,11138214.285714291
556,2606857.142857147
557,5639328.57142857
558,7376560.085714287
559,304558.5714285716
560,3375304.285714283
561,3786485.714285716
562,356999.9999999998
563,3240342.8571428563
564,2532100.0
565,9908947.142857146
566,4006928.5714285695
567,7137148.857142851
568,25017157.142857164
570,6113214.285714286
571,4377814.2857142845
572,15861885.71428572
573,4895159.999999999
574,2219137.1428571446
575,617100.0
576,1410714.285714286
577,3890662.857142862
578,2556002.8571428573
579,5726228.571428571
580,1890572.000000001
581,1247142.8571428573
582,2591885.7142857187
583,1299614.2857142854
584,1364282.8571428568
585,1571400.0000000005
586,4622474.28571429
587,3571114.2857142827
588,27565.71428571445
589,2994742.857142855
590,4026214.2857142854
591,457962.85714285716
592,3069048.5714285714
593,4971355.714285709
594,1864105.4857142856
595,4336839.999999994
596,2445851.42857143
597,1509800.0000000028
598,2477924.142857143
599,109361.42857142896
600,3997814.2857142836
601,2069714.285714285
602,5865823.14285714
603,19992859.999999996
604,1521214.2857142852
605,1302442.8571428568
607,3685068.4857142866
608,477040.8571428571
609,4636199.999999994
611,4777805.7142857155
612,5627700.000000002
613,3066746.8571428563
614,2773971.714285711
615,11969197.828571444
616,2826565.7142857127
617,10342248.571428573
618,1507061.4285714272
619,59799.99999999985
620,2000571.4285714286
621,1451857.1428571418
622,2448931.6571428566
624,4602285.714285714
625,1703514.5142857144
626,1104414.6285714284
627,2479385.7142857146
628,2659785.7142857136
629,4416100.114285713
630,2730574.5142857158
631,1154351.4285714286
632,364885.7142857143
633,4060522.000000002
635,1940132.3428571422
636,3737000.0
637,682799.9999999998
638,7871337.142857144
639,2736434.2857142845
640,919371.428571428
641,8886711.428571427
642,2955514.399999999
643,2965666.0571428575
644,448828.5714285723
645,2649742.8571428563
646,2882214.400000004
647,3676262.857142856
649,1561685.714285715
650,8111300.285714285
651,13503400.000000006
652,1023583.2000000002
653,1831122.4285714282
654,4395332.2
655,1424083.4285714284
656,1781227.6571428576
657,2723357.1428571437
658,4982736.8
659,2254544.285714285
660,3799045.714285712
661,1985442.8571428573
662,2150298.8571428573
663,11066200.342857147
664,1559611.4285714305
665,761942.8571428574
666,800697.1428571427
667,4613885.714285716
668,2034257.1428571432
669,2368885.714285714
671,7066028.571428573
672,9819548.57142857
673,14157783.914285712
674,3433000.0000000014
675,2077443.2000000027
676,19720628.799999997
677,2991945.7142857155
678,765177.8571428573
679,2261891.1428571413
680,1673057.142857143
681,1865800.0000000014
682,1712971.4285714296
684,3063742.8571428577
685,5261871.428571431
686,2144162.571428572
687,3720257.1428571437
688,4399771.428571428
689,1513714.2857142868
690,2349014.285714287
691,2501600.0000000005
692,2485999.9999999995
694,1946417.1428571437
695,1537085.7142857155
696,3517831.4285714263
697,1757677.1428571432
698,8966271.428571435
699,326281.5428571435
700,4523997.142857142
701,4984571.428571431
702,3487154.285714286
703,2769700.5714285737
704,1622702.5714285711
705,3630866.6857142877
706,605205.7142857141
707,1325471.4285714293
708,7360614.285714286
710,1012345.7142857148
711,2666617.1428571423
712,1904171.4285714284
713,3397218.8571428563
715,1433916.4285714286
716,2682700.0000000005
717,918248.5714285709
718,490677.1428571427
719,4761128.571428572
720,9176714.285714284
721,1270305.7142857146
722,825197.142857142
723,3371176.5714285686
724,2479999.9999999977
725,1883628.5714285714
727,10909175.142857151
728,1041628.5714285716
729,821085.7142857141
730,1423548.5714285718
731,1016771.4285714284
732,1117342.8571428577
733,3588482.85714286
734,2855687.599999998
735,2532800.0000000005
737,947866.5714285712
738,2406985.714285713
739,523114.28571428603
740,2751745.7142857146
741,23113567.14285713
742,3518463.142857142
743,1782942.8571428594
744,2246057.1428571427
745,5407085.714285716
746,1270514.2857142854
747,1755200.0000000005
748,4288760.2
749,4455428.57142857
750,4413348.571428573
751,4645283.714285712
752,1519257.4285714286
754,1414811.4285714284
755,6522198.971428579
756,8930055.71428571
757,3488185.9428571425
758,693623.714285715
759,1203686.2857142861
760,2194699.9999999995
761,2180300.0
762,5212597.142857144
763,1668571.4285714293
764,3275300.0
765,2776311.4285714277
766,2300537.142857142
767,1681199.9999999993
768,2666119.9999999995
769,1069373.657142857
770,7891028.571428576
771,491042.8571428573
772,1889328.571428569
773,2076914.2857142854
774,7900291.771428568
775,2302001.1142857154
776,2730757.1428571427
777,3382199.999999998
778,4769399.999999998
779,6816306.28571429
780,3415399.999999998
781,1027948.5714285717
782,2981457.1428571437
783,2810114.2857142864
784,2855685.7142857146
785,3128268.5714285728
786,2322458.8571428577
788,111771.42857142893
789,4422171.428571427
790,717628.5714285717
791,4778437.142857144
792,2941042.857142856
793,10369495.714285716
794,1741942.857142858
795,2914.571428571427
796,26128085.37142857
797,1834743.7714285706
798,13262861.942857144
799,2700591.4285714286
800,6740312.028571425
801,1898137.1428571427
802,12436371.428571431
803,2946540.6000000015
804,2029314.2857142854
805,837168.5714285717
806,16177976.285714287
807,2807942.8571428577
808,564781.7142857141
809,984542.8571428577
810,2395771.428571429
812,10350179.999999996
813,682580.8571428573
814,2041357.1428571427
815,625799.9999999998
816,1048371.4285714283
817,7712460.571428575
818,4720857.142857142
819,713408.5714285714
820,4773214.285714286
821,1691571.42857143
823,3607057.142857142
824,3213737.142857143
825,721485.714285714
826,6864660.0
827,1916388.5714285714
828,116515.65714285694
829,2807342.8571428563
830,342057.14285714284
831,1709571.4285714335
832,6704600.000000004
833,1647502.857142858
834,5110982.857142858
835,2539137.9428571435
836,5722967.77142857
837,7173654.285714285
838,10690585.999999998
839,3229400.000000001
840,7355584.200000001
841,1174957.3714285712
842,804677.5714285721
843,1693881.4285714293
844,4007185.7142857113
845,1176968.742857143
846,2842457.1428571437
847,1466348.8000000003
848,1953026.7142857153
849,1511608.9142857143
850,5173571.657142857
851,815486.1714285717
852,15518202.857142862
853,6938542.857142859
854,1535285.7142857143
855,141914.28571428568
856,392014.28571428533
857,2219540.8571428577
858,3590385.714285715
859,5663252.571428571
860,4124432.5142857153
861,3554399.999999999
862,346057.1428571431
863,360600.00000000006
864,2671682.8571428573
865,4090000.000000001
866,2295546.8857142846
867,1514077.3714285719
868,11258110.285714295
869,1606455.1428571423
870,955652.8571428573
871,3263496.542857142
872,3652477.142857143
873,7060171.428571427
874,932000.0000000003
875,1726714.2857142854
876,1077395.714285714
877,2258200.000000001
878,14485035.999999993
879,5768520.971428566
880,643999.9999999998
881,3041291.7142857155
883,3255634.2857142864
884,1657925.7142857148
885,90428.5714285714
886,1026742.857142857
887,577605.7142857143
888,3295094.400000003
889,8609691.428571425
890,3323730.114285718
891,1417000.0
892,7509920.800000002
893,2353258.342857144
894,4620798.000000002
895,19402171.428571433
896,1404174.285714286
897,4427808.571428571
898,5942432.942857144
899,362985.7142857143
900,1807914.285714286
902,393714.28571428556
903,2076090.285714287
905,4484615.142857144
906,298082.0000000001
907,3207802.2857142873
908,9584371.428571427
909,4083769.200000001
911,2274885.714285715
912,724542.8571428568
913,1104862.257142857
914,4246116.342857143
915,2694571.428571429
916,1976428.6857142868
917,8024385.7142857155
918,4945238.571428572
919,2200991.428571428
920,1779059.371428573
921,3802514.285714286
922,2008943.2
923,1391242.8571428563
924,16101682.857142862
925,1881590.0857142867
926,513081.08571428584
927,5270600.000000001
928,2303191.42857143
929,2838425.714285712
930,4887085.714285717
931,4004605.9428571416
932,1727339.9999999993
933,1483142.8571428587
934,3196529.7714285697
935,676952.8000000003
936,1414249.142857143
937,1969683.5428571412
938,1219428.571428572
939,7745285.714285714
940,248385.71428571438
941,593234.2857142857
942,3204470.8571428563
943,2667571.4285714272
944,1321600.0
945,751314.2857142857
946,5729114.285714287
947,4098614.2857142882
948,1294285.7142857155
949,4225885.714285716
950,871811.4285714286
951,4650899.999999999
952,3600823.885714285
954,2417857.1428571427
955,1770491.4285714286
957,529971.4285714288
958,3103800.0000000005
959,257577.14285714293
960,487786.4000000004
961,1658157.0571428565
962,2502758.0571428584
963,2629625.7142857127
964,1794342.857142858
965,2717599.999999998
966,2193301.371428572
967,853720.0000000005
968,1339314.2857142866
969,14070691.428571425
970,3686019.999999999
972,3534057.142857143
973,3527491.428571428
974,1834542.8571428563
975,9905721.142857146
976,2267357.142857144
977,2042117.1428571423
978,770891.5428571424
979,1498168.5714285714
980,1884771.7714285715
981,1418281.8857142841
982,241085.71428571426
983,1622846.1428571434
984,1568571.4285714277
985,1265200.000000001
986,718628.5714285712
987,757717.142857143
988,593828.5714285714
989,547000.6857142854
990,963514.2857142859
991,4616385.714285715
992,15167400.000000004
993,364428.5714285713
994,2218528.571428572
995,7660366.8571428545
996,1812431.4285714298
997,8761857.142857138
998,4861622.857142858
999,8032955.714285711
1000,792228.5714285712
1002,2862094.285714285
1004,2801977.1428571404
1005,2757942.8571428563
1006,2259914.285714285
1007,2049514.2857142857
1009,7459772.857142856
1011,1784271.4285714282
1012,2649925.714285714
1013,1423457.1428571434
1014,5966299.428571427
1015,5211742.857142853
1016,442862.85714285716
1019,2053501.7142857132
1020,1393928.5714285716
1021,3200200.0
1022,1205257.142857144
1023,2259674.285714287
1024,1549057.1428571437
1025,773814.2857142858
1026,3728257.3714285735
1027,564964.8571428572
1028,2426414.285714287
1029,1646554.2857142854
1030,525282.857142857
1031,1948467.5714285728
1032,667942.8571428569
1033,2034947.1428571416
1034,545815.7142857143
1035,2719171.4285714286
1037,1128542.8571428568
1038,21265759.428571437
1039,3226242.8571428563
1040,86371.4285714286
1041,313057.14285714313
1042,4868714.285714286
1043,1124068.5714285714
1044,5110038.971428569
1045,2905257.1428571423
1046,4898064.285714285
1048,4691045.942857139
1049,736009.3142857144
1050,5397657.142857143
1051,2762028.5714285714
1052,2136557.1428571427
1053,1107228.5714285718
1054,1422308.5714285688
1056,2939191.428571429
1057,1947202.857142858
1058,4806566.285714286
1059,275342.85714285716
1060,1790157.6000000015
1062,2617337.1428571404
1063,929571.4285714282
1064,3065288.5714285746
1065,2087794.2857142868
1066,973314.9714285714
1067,8172266.742857142
1068,3057271.428571428
1069,1764531.428571429
1070,2277101.5142857153
1071,2066514.285714286
1072,9042805.714285718
1073,1501834.7142857139
1074,5814014.28571429
1075,5333957.142857145
1076,2282457.142857143
1079,4636888.571428571
1080,943857.142857143
1081,798203.9999999998
1082,1875462.5714285723
1083,674028.9142857143
1084,971915.7142857149
1086,876082.857142858
1087,5533597.142857144
1088,1029560.2285714288
1089,7654637.142857141
1091,441159.9999999999
1092,2715742.8571428563
1093,535474.285714286
1094,12923165.714285713
1095,5275758.400000002
1096,1635944.1428571434
1098,1282220.0000000005
1099,1452428.5714285718
1100,1713885.714285715
1101,957485.7142857139
1102,2101528.571428571
1103,523951.42857142864
1104,17131885.714285724
1105,4042328.5714285723
1106,923438.8571428567
1107,1105057.1428571432
1108,5040871.428571426
1109,5206714.28571429
1110,5679016.857142858
1111,2048171.4285714296
1112,3014528.571428572
1113,1412008.2857142854
1114,2264479.999999998
1115,318345.71428571426
1117,7597469.14285714
1118,3319857.1428571423
1119,2124000.0
1120,2406800.0000000005
1121,17433126.08571427
1122,2262543.2
1123,800308.5714285709
1124,3919688.57142857
1126,2076085.7142857148
1127,5884128.5714285765
1128,586342.8571428566
1129,5733542.857142857
1130,10928400.0
1131,5669630.085714285
1132,1015342.8571428573
1134,2014279.9999999981
1136,9133061.14285714
1137,4808827.1428571455
1138,1899748.2857142857
1139,597885.7142857148
1140,523428.5714285712
1141,2538942.857142861
1142,22674085.94285714
1143,3068708.571428571
1144,2440085.7142857136
1145,1908144.9142857143
1147,11991057.142857146
1148,3104047.085714286
1149,3056228.571428571
1150,649885.7142857143
1151,860825.7142857132
1152,551851.4285714288
1153,1774742.8571428573
1154,3855091.4285714272
1155,9090828.571428569
1158,1743497.1428571446
1159,3982094.2857142873
1160,11901571.771428574
1161,13290225.828571426
1162,4074885.228571429
1163,2376428.571428571
1164,7334869.342857141
1166,1863742.8571428582
1167,1871714.2857142834
1169,1176502.8571428573
1170,6935328.571428572
1171,7901162.857142856
1172,3154323.428571429
1173,2114085.714285715
1174,1142045.7142857146
1175,12964772.28571429
1176,946601.2000000015
1177,2981328.57142857
1178,1567285.714285715
1179,1179928.571428571
1180,2104464.2857142864
1181,3489705.714285714
1182,8011800.114285717
1183,2301671.428571428
1184,2460314.285714286
1185,4754771.428571429
1186,4280314.285714285
1187,1045260.0000000001
1188,3741039.9999999986
1189,303714.39999999997
1190,1953971.4285714293
1191,786860.4857142856
1192,2378174.5142857134
1193,849389.1428571428
1194,1704089.9999999995
1195,2040485.7142857136
1196,1087357.142857143
1197,3611371.428571427
1198,3886207.6000000024
1199,1324057.1428571425
1201,4663285.714285715
1202,4038037.1428571427
1203,1512642.8571428575
1204,1064748.0
1205,2010014.2857142868
1206,948172.1142857142
1207,1695028.5714285728
1209,1097762.8571428566
1210,775214.2857142851
1211,1886299.9999999988
1212,1766199.942857143
1213,7673390.857142858
1214,1116160.0000000037
1215,2820799.9999999963
1216,1238951.4285714298
1217,4149828.57142857
1218,2395154.2857142854
1219,6098714.285714285
1220,17432688.28571429
1221,1098971.4285714286
1222,8067354.285714285
1223,2859714.285714288
1224,4839714.285714285
1225,1298314.2857142854
1226,4319760.0
1227,1020257.1428571433
1228,13599285.714285716
1229,1295485.7142857146
1230,1632885.714285714
1231,7721433.657142852
1232,980542.8571428562
1233,857182.8571428574
1235,570737.1428571432
1236,12744594.285714284
1237,4460228.571428573
1238,3715805.714285715
1239,9812685.714285716
1240,412301.6285714286
1242,4058066.771428571
1243,4392879.999999999
1244,1409657.1428571446
1245,1278494.2857142854
1246,1571771.4285714272
1247,455214.28571428556
1248,613917.1428571423
1249,1552642.8571428573
1250,263434.2857142856
1251,5767102.857142858
1252,1961642.8571428582
1253,2597962.8571428563
1254,3778485.7142857146
1255,966742.8571428573
1256,2005895.7142857153
1257,688828.5714285714
1258,3973399.999999997
1260,2990791.428571428
1261,2702257.1428571423
1262,5581965.7142857155
1263,2748860.000000001
1264,2316328.571428572
1265,847311.4285714288
1266,6520028.571428572
1267,809651.571428572
1268,1832428.5714285707
1269,24129257.14285715
1270,1997959.7428571417
1272,6497315.2571428595
1273,1277487.1428571437
1274,7648285.714285711
1276,1744299.999999999
1277,2949298.57142857
1278,2878285.7142857173
1279,1325342.8571428575
1280,1133001.1428571423
1281,10868914.285714284
1283,2057845.7142857153
1284,4721857.1428571455
1285,879046.3714285714
1286,2805714.2857142845
1287,84462.88571428579
1288,5276948.571428569
1289,1840542.8571428575
1290,2166657.1428571423
1291,2800322.8571428587
1293,1380285.7142857143
1294,2146142.8571428536
1295,1378534.5714285711
1296,2461257.1428571437
1298,5896831.42857143
1299,8983031.428571425
1300,2236142.8571428563
1301,4230654.285714278
1302,5607285.714285721
1303,1748186.1999999997
1304,3377228.5714285704
1305,1061071.7142857136
1306,1730245.7142857146
1307,1283962.8571428573
1309,1415114.2857142861
1310,2620085.714285716
1311,1369085.7142857134
1312,1629737.8285714292
1314,309137.14285714284
1316,2545496.6285714274
1318,4513678.571428571
1319,1222181.0285714278
1322,2188514.9714285713
1323,473862.85714285704
1324,597321.9999999998
1325,1803114.2857142836
1327,711857.1428571425
1328,3717514.2857142854
1329,497485.7142857141
1330,945757.1428571412
1331,508588.5714285714
1332,5136659.999999996
1333,6443659.999999996
1334,435525.7142857142
1335,18117651.428571433
1336,3785057.142857142
1337,2492542.8571428577
1338,4074409.142857143
1339,1055628.5714285711
1340,6332728.571428569
1341,6532012.599999995
1342,626857.4857142853
1343,2673594.2857142845
1344,3822919.9999999986
1345,835509.142857142
1346,2676885.714285714
1347,4963444.0
1348,37195977.142857134
1349,2783700.000000001
1350,704371.4285714279
1351,2119800.0
1352,1485839.9999999981
1354,3519362.8571428554
1355,657245.9428571429
1356,2365917.2857142845
1357,4544457.142857144
1358,1089560.0
1359,616922.8571428579
1360,5834857.142857144
1361,1445014.2857142864
1362,776994.2857142857
1363,380771.4285714284
1364,21571.65714285709
1365,3268163.714285716
1366,4223910.857142856
1367,2799839.1428571427
1368,926114.2857142846
1369,2262597.1428571427
1370,4108557.142857145
1371,4471442.857142857
1372,3606805.7142857136
1373,201800.0000000001
1374,1217444.0
1375,854665.7142857141
1376,4595399.999999998
1377,2403857.1428571413
1378,5610300.0
1379,1453982.8000000003
1380,1131314.285714286
1381,1421828.5714285728
1382,2408057.142857142
1383,5788671.428571429
1384,611588.5714285711
1385,481625.7142857141
1387,986827.1428571434
1388,38513813.74285714
1389,1878091.428571429
1390,2971166.2857142864
1391,3104060.857142855
1393,954565.7142857144
1394,4488071.428571425
1395,5066428.571428566
1397,1678747.428571429
1398,1968339.4285714284
1399,1257485.714285714
1400,1218405.714285715
1401,15657657.142857144
1402,3202286.0571428575
1404,7546420.971428571
1405,997471.4285714279
1406,3641602.285714286
1407,748371.4285714277
1408,29638500.0
1409,1765282.8571428568
1410,272142.8571428574
1411,3870184.5714285714
1412,2901307.428571428
1413,1723114.2857142854
1414,2494999.9999999995
1415,1162228.5714285718
1416,189840.00000000003
1417,1631557.1428571427
1418,934171.4285714289
1419,2975295.8285714295
1421,315885.7142857142
1422,2161234.285714285
1423,331134.28571428556
1424,1560585.7142857139
1425,2555800.0
1426,3758485.714285716
1427,4384542.857142862
1428,7925011.428571446
1429,730199.9999999998
